genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
Stewart_et_al_GCA_902794955.1_RUG14023.fna,5725_1,0.050000000000000044,average,fastANI,5725
Stewart_et_al_GCA_902763925.1_RUG10910.fna,5726_1,0.050000000000000044,average,fastANI,5726
Stewart_et_al_GCA_902765835.1_RUG11101.fna,5726_1,0.050000000000000044,average,fastANI,5726
Stewart_et_al_GCA_902773715.1_RUG11900.fna,5726_1,0.050000000000000044,average,fastANI,5726
Stewart_et_al_GCA_902777985.1_RUG12326.fna,5726_1,0.050000000000000044,average,fastANI,5726
Stewart_et_al_GCA_902790895.1_RUG13616.fna,5726_1,0.050000000000000044,average,fastANI,5726
Stewart_et_al_GCA_902793165.1_RUG13844.fna,5726_1,0.050000000000000044,average,fastANI,5726
Stewart_et_al_GCA_902795235.1_RUG14058.fna,5726_1,0.050000000000000044,average,fastANI,5726
Xie_et_al_GCA_017384785.1_ASM1738478v1.fna,5726_1,0.050000000000000044,average,fastANI,5726
Xie_et_al_GCA_017403475.1_ASM1740347v1.fna,5726_1,0.050000000000000044,average,fastANI,5726
Xie_et_al_GCA_017635735.1_ASM1763573v1.fna,5726_1,0.050000000000000044,average,fastANI,5726
Xie_et_al_GCA_017933965.1_ASM1793396v1.fna,5726_1,0.050000000000000044,average,fastANI,5726
Xie_et_al_GCA_017627215.1_ASM1762721v1.fna,5727_1,0.050000000000000044,average,fastANI,5727
Xie_et_al_GCA_017634415.1_ASM1763441v1.fna,5727_1,0.050000000000000044,average,fastANI,5727
Stewart_et_al_GCA_902760075.1_RUG10530.fna,5728_0,0.050000000000000044,average,fastANI,5728
Xie_et_al_GCA_017942065.1_ASM1794206v1.fna,5729_0,0.050000000000000044,average,fastANI,5729
Xie_et_al_GCA_017406435.1_ASM1740643v1.fna,5730_1,0.050000000000000044,average,fastANI,5730
Xie_et_al_GCA_017469105.1_ASM1746910v1.fna,5730_2,0.050000000000000044,average,fastANI,5730
Xie_et_al_GCA_017433615.1_ASM1743361v1.fna,5731_1,0.050000000000000044,average,fastANI,5731
Xie_et_al_GCA_017459675.1_ASM1745967v1.fna,5731_2,0.050000000000000044,average,fastANI,5731
Seshadri_et_al_2562617195.fna,5732_0,0.050000000000000044,average,fastANI,5732
Xie_et_al_GCA_017475785.1_ASM1747578v1.fna,5733_0,0.050000000000000044,average,fastANI,5733
Stewart_et_al_GCA_902766245.1_RUG11140.fna,5734_0,0.050000000000000044,average,fastANI,5734
Xie_et_al_GCA_017452985.1_ASM1745298v1.fna,5735_0,0.050000000000000044,average,fastANI,5735
Lin_et_al_HF_Abomasum-2.concoct.148_sub.contigs.fa,5736_1,0.050000000000000044,average,fastANI,5736
Xie_et_al_GCA_017411185.1_ASM1741118v1.fna,5736_2,0.050000000000000044,average,fastANI,5736
Lin_et_al_HF_Abomasum-1.concoct.112_sub.contigs.fa,5737_1,0.050000000000000044,average,fastANI,5737
Lin_et_al_HF_Abomasum-3.concoct.012_sub.contigs.fa,5737_1,0.050000000000000044,average,fastANI,5737
Lin_et_al_HF_Duodenum-3.concoct.008.contigs.fa,5737_1,0.050000000000000044,average,fastANI,5737
Lin_et_al_HG_Abomasum-10.concoct.108_sub.contigs.fa,5737_1,0.050000000000000044,average,fastANI,5737
Stewart_et_al_GCA_902783385.1_RUG12861.fna,5738_1,0.050000000000000044,average,fastANI,5738
Xie_et_al_GCA_017940165.1_ASM1794016v1.fna,5738_1,0.050000000000000044,average,fastANI,5738
Xie_et_al_GCA_017627275.1_ASM1762727v1.fna,5739_0,0.050000000000000044,average,fastANI,5739
Stewart_et_al_GCA_902782925.1_RUG12821.fna,5740_0,0.050000000000000044,average,fastANI,5740
Xie_et_al_GCA_017515945.1_ASM1751594v1.fna,5741_0,0.050000000000000044,average,fastANI,5741
Lin_et_al_HF_Duodenum-2.metabat2.113.contigs.fa,5742_1,0.050000000000000044,average,fastANI,5742
Xie_et_al_GCA_017420605.1_ASM1742060v1.fna,5742_1,0.050000000000000044,average,fastANI,5742
Xie_et_al_GCA_017443485.1_ASM1744348v1.fna,5742_1,0.050000000000000044,average,fastANI,5742
Wilkinson_et_al_ERZ1462740_contig.fa,5743_0,0.050000000000000044,average,fastANI,5743
Xie_et_al_GCA_017430825.1_ASM1743082v1.fna,5744_0,0.050000000000000044,average,fastANI,5744
Xie_et_al_GCA_017449485.1_ASM1744948v1.fna,5745_1,0.050000000000000044,average,fastANI,5745
Xie_et_al_GCA_017934145.1_ASM1793414v1.fna,5745_1,0.050000000000000044,average,fastANI,5745
Lin_et_al_HF_Duodenum-2.metabat2.094.contigs.fa,5746_1,0.050000000000000044,average,fastANI,5746
Xie_et_al_GCA_017421625.1_ASM1742162v1.fna,5746_1,0.050000000000000044,average,fastANI,5746
Xie_et_al_GCA_017432565.1_ASM1743256v1.fna,5746_1,0.050000000000000044,average,fastANI,5746
Xie_et_al_GCA_017511665.1_ASM1751166v1.fna,5746_1,0.050000000000000044,average,fastANI,5746
Stewart_et_al_GCA_902796425.1_RUG14180.fna,5747_0,0.050000000000000044,average,fastANI,5747
Xie_et_al_GCA_017434255.1_ASM1743425v1.fna,5748_0,0.050000000000000044,average,fastANI,5748
Xie_et_al_GCA_017434325.1_ASM1743432v1.fna,5749_0,0.050000000000000044,average,fastANI,5749
Xie_et_al_GCA_017405805.1_ASM1740580v1.fna,5750_0,0.050000000000000044,average,fastANI,5750
Xie_et_al_GCA_017510045.1_ASM1751004v1.fna,5751_0,0.050000000000000044,average,fastANI,5751
Stewart_et_al_GCA_902763385.1_RUG10847.fna,5752_1,0.050000000000000044,average,fastANI,5752
Stewart_et_al_GCA_902774595.1_RUG11984.fna,5752_1,0.050000000000000044,average,fastANI,5752
Stewart_et_al_GCA_902776245.1_RUG12149.fna,5752_1,0.050000000000000044,average,fastANI,5752
Stewart_et_al_GCA_902790975.1_RUG13629.fna,5752_1,0.050000000000000044,average,fastANI,5752
Stewart_et_al_GCA_902799085.1_RUG14432.fna,5752_1,0.050000000000000044,average,fastANI,5752
Xie_et_al_GCA_017460095.1_ASM1746009v1.fna,5752_1,0.050000000000000044,average,fastANI,5752
Stewart_et_al_GCA_902761795.1_RUG10689.fna,5753_1,0.050000000000000044,average,fastANI,5753
Stewart_et_al_GCA_902800125.1_RUG14532.fna,5753_1,0.050000000000000044,average,fastANI,5753
Stewart_et_al_GCA_902801415.1_RUG14676.fna,5753_1,0.050000000000000044,average,fastANI,5753
Xie_et_al_GCA_017419915.1_ASM1741991v1.fna,5753_2,0.050000000000000044,average,fastANI,5753
Stewart_et_al_GCA_902767235.1_RUG11238.fna,5754_1,0.050000000000000044,average,fastANI,5754
Xie_et_al_GCA_017459885.1_ASM1745988v1.fna,5754_1,0.050000000000000044,average,fastANI,5754
Xie_et_al_GCA_017460005.1_ASM1746000v1.fna,5755_1,0.050000000000000044,average,fastANI,5755
Xie_et_al_GCA_017469935.1_ASM1746993v1.fna,5755_2,0.050000000000000044,average,fastANI,5755
fecal_MAG_330.fa,5756_1,0.050000000000000044,average,fastANI,5756
ruminal_MAG_308.fa,5756_1,0.050000000000000044,average,fastANI,5756
Stewart_et_al_GCA_902760435.1_RUG10556.fna,5757_1,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902763225.1_RUG10846.fna,5757_1,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902774375.1_RUG11960.fna,5757_1,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902776015.1_RUG12132.fna,5757_1,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902794825.1_RUG14002.fna,5757_1,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902799445.1_RUG14479.fna,5757_1,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902801185.1_RUG14647.fna,5757_1,0.050000000000000044,average,fastANI,5757
Xie_et_al_GCA_017459575.1_ASM1745957v1.fna,5757_1,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902781325.1_RUG12657.fna,5757_2,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902786735.1_RUG13193.fna,5757_2,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902788215.1_RUG13348.fna,5757_2,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902785055.1_RUG13037.fna,5757_3,0.050000000000000044,average,fastANI,5757
Xie_et_al_GCA_017463305.1_ASM1746330v1.fna,5757_3,0.050000000000000044,average,fastANI,5757
Xie_et_al_GCA_017941625.1_ASM1794162v1.fna,5757_3,0.050000000000000044,average,fastANI,5757
fecal_MAG_127.fa,5757_3,0.050000000000000044,average,fastANI,5757
ruminal_MAG_19.fa,5757_3,0.050000000000000044,average,fastANI,5757
Stewart_et_al_GCA_902770355.1_RUG11553.fna,5757_4,0.050000000000000044,average,fastANI,5757
Lin_et_al_HG_Ileum-8.metabat2.001_sub.contigs.fa,5758_0,0.050000000000000044,average,fastANI,5758
Stewart_et_al_GCA_902801585.1_RUG14685.fna,5759_0,0.050000000000000044,average,fastANI,5759
Stewart_et_al_GCA_902768735.1_RUG11393.fna,5760_0,0.050000000000000044,average,fastANI,5760
Seshadri_et_al_2608642105.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902760365.1_RUG10549.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902761155.1_RUG10628.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902761445.1_RUG10663.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902761875.1_RUG10701.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902762225.1_RUG10745.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902762645.1_RUG10785.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902763215.1_RUG10842.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902763735.1_RUG10889.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902764035.1_RUG10924.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902768515.1_RUG11374.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902770005.1_RUG11526.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902771275.1_RUG11655.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902773965.1_RUG11923.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902776825.1_RUG12205.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902778835.1_RUG12419.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902779825.1_RUG12510.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902782175.1_RUG12738.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902782415.1_RUG12767.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902789775.1_RUG13510.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902791845.1_RUG13706.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902792525.1_RUG13773.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902792575.1_RUG13786.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902792805.1_RUG13806.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902794305.1_RUG13955.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902798065.1_RUG14334.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902798565.1_RUG14386.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902798985.1_RUG14422.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902799365.1_RUG14467.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902799605.1_RUG14486.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902801665.1_RUG14694.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902802525.1_RUG14784.fna,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902802775.1_RUG14805.fna,5761_1,0.050000000000000044,average,fastANI,5761
ruminal_MAG_3.fa,5761_1,0.050000000000000044,average,fastANI,5761
ruminal_MAG_319.fa,5761_1,0.050000000000000044,average,fastANI,5761
Stewart_et_al_GCA_902798115.1_RUG14336.fna,5762_0,0.050000000000000044,average,fastANI,5762
Xie_et_al_GCA_017434225.1_ASM1743422v1.fna,5763_1,0.050000000000000044,average,fastANI,5763
ruminal_MAG_20.fa,5763_2,0.050000000000000044,average,fastANI,5763
Stewart_et_al_GCA_902777355.1_RUG12263.fna,5764_1,0.050000000000000044,average,fastANI,5764
ruminal_MAG_212.fa,5764_2,0.050000000000000044,average,fastANI,5764
Stewart_et_al_GCA_902755645.1_RUG10091.fna,5765_1,0.050000000000000044,average,fastANI,5765
Stewart_et_al_GCA_902769415.1_RUG11467.fna,5765_1,0.050000000000000044,average,fastANI,5765
Stewart_et_al_GCA_902778435.1_RUG12369.fna,5765_1,0.050000000000000044,average,fastANI,5765
Stewart_et_al_GCA_902787815.1_RUG13308.fna,5765_1,0.050000000000000044,average,fastANI,5765
Stewart_et_al_GCA_902789135.1_RUG13438.fna,5765_1,0.050000000000000044,average,fastANI,5765
Stewart_et_al_GCA_902790185.1_RUG13546.fna,5765_1,0.050000000000000044,average,fastANI,5765
Stewart_et_al_GCA_902792485.1_RUG13775.fna,5765_1,0.050000000000000044,average,fastANI,5765
Xie_et_al_GCA_017941665.1_ASM1794166v1.fna,5765_1,0.050000000000000044,average,fastANI,5765
Stewart_et_al_GCA_902780385.1_RUG12566.fna,5766_1,0.050000000000000044,average,fastANI,5766
Xie_et_al_GCA_017514565.1_ASM1751456v1.fna,5766_1,0.050000000000000044,average,fastANI,5766
ruminal_MAG_156.fa,5767_0,0.050000000000000044,average,fastANI,5767
Stewart_et_al_GCA_902758845.1_RUG10399.fna,5768_0,0.050000000000000044,average,fastANI,5768
Stewart_et_al_GCA_902781215.1_RUG12648.fna,5769_1,0.050000000000000044,average,fastANI,5769
Stewart_et_al_GCA_902785185.1_RUG13044.fna,5769_1,0.050000000000000044,average,fastANI,5769
Xie_et_al_GCA_017406515.1_ASM1740651v1.fna,5769_2,0.050000000000000044,average,fastANI,5769
Xie_et_al_GCA_017433925.1_ASM1743392v1.fna,5770_0,0.050000000000000044,average,fastANI,5770
Xie_et_al_GCA_017513005.1_ASM1751300v1.fna,5771_0,0.050000000000000044,average,fastANI,5771
Xie_et_al_GCA_017511015.1_ASM1751101v1.fna,5772_1,0.050000000000000044,average,fastANI,5772
Xie_et_al_GCA_017512845.1_ASM1751284v1.fna,5772_1,0.050000000000000044,average,fastANI,5772
Xie_et_al_GCA_017431125.1_ASM1743112v1.fna,5772_2,0.050000000000000044,average,fastANI,5772
Xie_et_al_GCA_017475465.1_ASM1747546v1.fna,5772_2,0.050000000000000044,average,fastANI,5772
Xie_et_al_GCA_017506915.1_ASM1750691v1.fna,5772_2,0.050000000000000044,average,fastANI,5772
Xie_et_al_GCA_017510085.1_ASM1751008v1.fna,5772_2,0.050000000000000044,average,fastANI,5772
Xie_et_al_GCA_017514325.1_ASM1751432v1.fna,5772_2,0.050000000000000044,average,fastANI,5772
Stewart_et_al_GCA_902754825.1_RUG12111.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902757785.1_RUG10293.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902757845.1_RUG10299.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902757905.1_RUG10310.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902758315.1_RUG10351.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902758525.1_RUG10367.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902759015.1_RUG10417.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902761325.1_RUG10652.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902761855.1_RUG10705.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902763895.1_RUG10911.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902764255.1_RUG10945.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902764885.1_RUG11016.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902767435.1_RUG11264.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902767525.1_RUG11274.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902767715.1_RUG11293.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902768915.1_RUG11409.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902770335.1_RUG11562.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902770675.1_RUG11593.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902770795.1_RUG11601.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902771305.1_RUG11659.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902772055.1_RUG11732.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902772405.1_RUG11761.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902772485.1_RUG11773.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902774095.1_RUG11930.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902775115.1_RUG12039.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902776535.1_RUG12180.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902776785.1_RUG12210.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902777505.1_RUG12279.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902777865.1_RUG12317.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902779215.1_RUG12452.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902779635.1_RUG12490.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902779795.1_RUG12504.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902780045.1_RUG12529.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902780885.1_RUG12622.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902782495.1_RUG12778.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902790295.1_RUG13562.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902791685.1_RUG13694.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902792395.1_RUG13771.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902792765.1_RUG13811.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902792935.1_RUG13815.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902793075.1_RUG13835.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902801015.1_RUG14641.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902802695.1_RUG14789.fna,5773_1,0.050000000000000044,average,fastANI,5773
Xie_et_al_GCA_017550845.1_ASM1755084v1.fna,5773_1,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902769395.1_RUG11465.fna,5773_2,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902789735.1_RUG13495.fna,5773_2,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902790025.1_RUG13525.fna,5773_2,0.050000000000000044,average,fastANI,5773
Stewart_et_al_GCA_902802395.1_RUG14767.fna,5773_2,0.050000000000000044,average,fastANI,5773
Lin_et_al_HG_Jejunum-12.concoct.001_sub.contigs.fa,5774_1,0.050000000000000044,average,fastANI,5774
Lin_et_al_HG_Omasum-11.concoct.169.contigs.fa,5774_1,0.050000000000000044,average,fastANI,5774
Lin_et_al_HG_Omasum-8.concoct.220.contigs.fa,5774_1,0.050000000000000044,average,fastANI,5774
Lin_et_al_HG_Rumen-8.concoct.060_sub.contigs.fa,5774_1,0.050000000000000044,average,fastANI,5774
Xie_et_al_GCA_017384385.1_ASM1738438v1.fna,5774_1,0.050000000000000044,average,fastANI,5774
Xie_et_al_GCA_017392165.1_ASM1739216v1.fna,5774_1,0.050000000000000044,average,fastANI,5774
Xie_et_al_GCA_017400545.1_ASM1740054v1.fna,5774_1,0.050000000000000044,average,fastANI,5774
Xie_et_al_GCA_017403305.1_ASM1740330v1.fna,5774_1,0.050000000000000044,average,fastANI,5774
Xie_et_al_GCA_017518765.1_ASM1751876v1.fna,5774_2,0.050000000000000044,average,fastANI,5774
Xie_et_al_GCA_017396965.1_ASM1739696v1.fna,5775_1,0.050000000000000044,average,fastANI,5775
Xie_et_al_GCA_017407625.1_ASM1740762v1.fna,5775_2,0.050000000000000044,average,fastANI,5775
Wilkinson_et_al_ERZ1462428_contig.fa,5776_0,0.050000000000000044,average,fastANI,5776
Xie_et_al_GCA_017525525.1_ASM1752552v1.fna,5777_0,0.050000000000000044,average,fastANI,5777
Stewart_et_al_GCA_902760005.1_RUG10522.fna,5778_0,0.050000000000000044,average,fastANI,5778
Lin_et_al_HG_Rumen-9.concoct.088_sub.contigs.fa,5779_1,0.050000000000000044,average,fastANI,5779
Stewart_et_al_GCA_902788645.1_RUG13384.fna,5779_1,0.050000000000000044,average,fastANI,5779
Stewart_et_al_GCA_902766455.1_RUG11164.fna,5780_0,0.050000000000000044,average,fastANI,5780
Xie_et_al_GCA_017411465.1_ASM1741146v1.fna,5781_1,0.050000000000000044,average,fastANI,5781
Xie_et_al_GCA_017442445.1_ASM1744244v1.fna,5781_1,0.050000000000000044,average,fastANI,5781
Xie_et_al_GCA_017623555.1_ASM1762355v1.fna,5782_0,0.050000000000000044,average,fastANI,5782
Xie_et_al_GCA_017559185.1_ASM1755918v1.fna,5783_0,0.050000000000000044,average,fastANI,5783
Stewart_et_al_GCA_902767105.1_RUG11226.fna,5784_0,0.050000000000000044,average,fastANI,5784
Xie_et_al_GCA_017462755.1_ASM1746275v1.fna,5785_0,0.050000000000000044,average,fastANI,5785
Lin_et_al_HG_Abomasum-10.metabat2.015.contigs.fa,5786_1,0.050000000000000044,average,fastANI,5786
Lin_et_al_HG_Omasum-10.metabat2.111.contigs.fa,5786_1,0.050000000000000044,average,fastANI,5786
Stewart_et_al_GCA_902791445.1_RUG13670.fna,5786_1,0.050000000000000044,average,fastANI,5786
Xie_et_al_GCA_017384885.1_ASM1738488v1.fna,5787_1,0.050000000000000044,average,fastANI,5787
Xie_et_al_GCA_017402865.1_ASM1740286v1.fna,5787_1,0.050000000000000044,average,fastANI,5787
